node_key,item_pos,parent_key_node_key,prod_guid_node_key,currency_code,gross_amt,tax_amt,net_amt
02BD2137-0890-1EEA-A6C2-BB55C1979786,80,02BD2137-0890-1EEA-A6C2-BB55C1979074,74867AD200E41EDBA5D8B06B26F28052,EUR,5.47,0.87,4.6
02BD2137-0890-1EEA-A6C2-BB55C1979787,90,02BD2137-0890-1EEA-A6C2-BB55C1979074,74867AD200E41EDBA5D8B06B26ECE052,EUR,1231.65,196.65,1035
02BD2137-0890-1EEA-A6C2-BB55C1979788,100,02BD2137-0890-1EEA-A6C2-BB55C1979074,74867AD200E41EDBA5D8B06B26F82052,EUR,4280.43,683.43,3597
02BD2137-0890-1EEA-A6C2-BB55C1979789,10,02BD2137-0890-1EEA-A6C2-BB55C1979075,74867AD200E41EDBA5D8B06B26F58052,USD,397.46,63.46,334
02BD2137-0890-1EEA-A6C2-BB55C1979790,20,02BD2137-0890-1EEA-A6C2-BB55C1979075,74867AD200E41EDBA5D8B06B26EFE052,USD,120.43,19.23,101.2
02BD2137-0890-1EEA-A6C2-BB55C1979791,30,02BD2137-0890-1EEA-A6C2-BB55C1979075,74867AD200E41EDBA5D8B06B26F58052,USD,397.46,63.46,334
02BD2137-0890-1EEA-A6C2-BB55C1979792,40,02BD2137-0890-1EEA-A6C2-BB55C1979075,74867AD200E41EDBA5D8B06B26EFE052,USD,240.86,38.46,202.4
02BD2137-0890-1EEA-A6C2-BB55C1979793,50,02BD2137-0890-1EEA-A6C2-BB55C1979075,74867AD200E41EDBA5D8B06B26F58052,USD,397.46,63.46,334
02BD2137-0890-1EEA-A6C2-BB55C1979794,60,02BD2137-0890-1EEA-A6C2-BB55C1979075,74867AD200E41EDBA5D8B06B26EFE052,USD,240.86,38.46,202.4
02BD2137-0890-1EEA-A6C2-BB55C1979795,70,02BD2137-0890-1EEA-A6C2-BB55C1979075,74867AD200E41EDBA5D8B06B26F58052,USD,596.19,95.19,501
02BD2137-0890-1EEA-A6C2-BB55C1979796,80,02BD2137-0890-1EEA-A6C2-BB55C1979075,74867AD200E41EDBA5D8B06B26EFE052,USD,361.28,57.68,303.6
02BD2137-0890-1EEA-A6C2-BB55C1979797,90,02BD2137-0890-1EEA-A6C2-BB55C1979075,74867AD200E41EDBA5D8B06B26F58052,USD,397.46,63.46,334
02BD2137-0890-1EEA-A6C2-BB55C1979798,100,02BD2137-0890-1EEA-A6C2-BB55C1979075,74867AD200E41EDBA5D8B06B26EFE052,USD,361.28,57.68,303.6
02BD2137-0890-1EEA-A6C2-BB55C1979799,10,02BD2137-0890-1EEA-A6C2-BB55C1979076,74867AD200E41EDBA5D8B06B26F62052,CNY,3173.73,506.73,2667
02BD2137-0890-1EEA-A6C2-BB55C1979800,20,02BD2137-0890-1EEA-A6C2-BB55C1979076,74867AD200E41EDBA5D8B06B26F08052,CNY,224.91,35.91,189
02BD2137-0890-1EEA-A6C2-BB55C1979801,30,02BD2137-0890-1EEA-A6C2-BB55C1979076,74867AD200E41EDBA5D8B06B26F62052,CNY,2115.82,337.82,1778
02BD2137-0890-1EEA-A6C2-BB55C1979802,40,02BD2137-0890-1EEA-A6C2-BB55C1979076,74867AD200E41EDBA5D8B06B26F08052,CNY,449.82,71.82,378
02BD2137-0890-1EEA-A6C2-BB55C1979803,50,02BD2137-0890-1EEA-A6C2-BB55C1979076,74867AD200E41EDBA5D8B06B26F62052,CNY,1057.91,168.91,889
02BD2137-0890-1EEA-A6C2-BB55C1979804,60,02BD2137-0890-1EEA-A6C2-BB55C1979076,74867AD200E41EDBA5D8B06B26F08052,CNY,449.82,71.82,378
02BD2137-0890-1EEA-A6C2-BB55C1979805,70,02BD2137-0890-1EEA-A6C2-BB55C1979076,74867AD200E41EDBA5D8B06B26F62052,CNY,1057.91,168.91,889
02BD2137-0890-1EEA-A6C2-BB55C1979806,80,02BD2137-0890-1EEA-A6C2-BB55C1979076,74867AD200E41EDBA5D8B06B26F08052,CNY,449.82,71.82,378
02BD2137-0890-1EEA-A6C2-BB55C1979807,10,02BD2137-0890-1EEA-A6C2-BB55C1979077,74867AD200E41EDBA5D8B06B26FA0052,BRL,892.5,142.5,750
02BD2137-0890-1EEA-A6C2-BB55C1979808,20,02BD2137-0890-1EEA-A6C2-BB55C1979077,74867AD200E41EDBA5D8B06B26F46052,BRL,3209.43,512.43,2697
02BD2137-0890-1EEA-A6C2-BB55C1979809,30,02BD2137-0890-1EEA-A6C2-BB55C1979077,74867AD200E41EDBA5D8B06B26EEC052,BRL,49.98,7.98,42
02BD2137-0890-1EEA-A6C2-BB55C1979810,40,02BD2137-0890-1EEA-A6C2-BB55C1979077,74867AD200E41EDBA5D8B06B26FA0052,BRL,297.5,47.5,250
02BD2137-0890-1EEA-A6C2-BB55C1979811,50,02BD2137-0890-1EEA-A6C2-BB55C1979077,74867AD200E41EDBA5D8B06B26F46052,BRL,1069.81,170.81,899
02BD2137-0890-1EEA-A6C2-BB55C1979812,10,02BD2137-0890-1EEA-A6C2-BB55C1979078,74867AD200E41EDBA5D8B06B26F0A052,DKK,3567.62,569.62,2998
02BD2137-0890-1EEA-A6C2-BB55C1979813,20,02BD2137-0890-1EEA-A6C2-BB55C1979078,74867AD200E41EDBA5D8B06B26F64052,DKK,808.01,129.01,679
02BD2137-0890-1EEA-A6C2-BB55C1979814,30,02BD2137-0890-1EEA-A6C2-BB55C1979078,74867AD200E41EDBA5D8B06B26F0A052,DKK,3567.62,569.62,2998
02BD2137-0890-1EEA-A6C2-BB55C1979815,40,02BD2137-0890-1EEA-A6C2-BB55C1979078,74867AD200E41EDBA5D8B06B26F64052,DKK,808.01,129.01,679
02BD2137-0890-1EEA-A6C2-BB55C1979816,50,02BD2137-0890-1EEA-A6C2-BB55C1979078,74867AD200E41EDBA5D8B06B26F0A052,DKK,5351.43,854.43,4497
02BD2137-0890-1EEA-A6C2-BB55C1979817,10,02BD2137-0890-1EEA-A6C2-BB55C1979079,74867AD200E41EDBA5D8B06B26F5E052,PLN,342.72,54.72,288
02BD2137-0890-1EEA-A6C2-BB55C1979818,20,02BD2137-0890-1EEA-A6C2-BB55C1979079,74867AD200E41EDBA5D8B06B26F04052,PLN,211.82,33.82,178
02BD2137-0890-1EEA-A6C2-BB55C1979819,30,02BD2137-0890-1EEA-A6C2-BB55C1979079,74867AD200E41EDBA5D8B06B26F5E052,PLN,685.44,109.44,576
02BD2137-0890-1EEA-A6C2-BB55C1979820,40,02BD2137-0890-1EEA-A6C2-BB55C1979079,74867AD200E41EDBA5D8B06B26F04052,PLN,317.73,50.73,267
02BD2137-0890-1EEA-A6C2-BB55C1979821,50,02BD2137-0890-1EEA-A6C2-BB55C1979079,74867AD200E41EDBA5D8B06B26F5E052,PLN,685.44,109.44,576
02BD2137-0890-1EEA-A6C2-BB55C1979822,60,02BD2137-0890-1EEA-A6C2-BB55C1979079,74867AD200E41EDBA5D8B06B26F04052,PLN,211.82,33.82,178
02BD2137-0890-1EEA-A6C2-BB55C1979823,70,02BD2137-0890-1EEA-A6C2-BB55C1979079,74867AD200E41EDBA5D8B06B26F5E052,PLN,1028.16,164.16,864
02BD2137-0890-1EEA-A6C2-BB55C1979824,10,02BD2137-0890-1EEA-A6C2-BB55C1979080,74867AD200E41EDBA5D8B06B26F98052,JPY,89.25,14.25,75
02BD2137-0890-1EEA-A6C2-BB55C1979825,20,02BD2137-0890-1EEA-A6C2-BB55C1979080,74867AD200E41EDBA5D8B06B26EE4052,JPY,141.61,22.61,119
02BD2137-0890-1EEA-A6C2-BB55C1979826,30,02BD2137-0890-1EEA-A6C2-BB55C1979080,74867AD200E41EDBA5D8B06B26F3E052,JPY,53550,8550,45000
02BD2137-0890-1EEA-A6C2-BB55C1979827,10,02BD2137-0890-1EEA-A6C2-BB55C1979081,74867AD200E41EDBA5D8B06B26F6E052,EUR,107.08,17.1,89.98
02BD2137-0890-1EEA-A6C2-BB55C1979828,20,02BD2137-0890-1EEA-A6C2-BB55C1979081,74867AD200E41EDBA5D8B06B26F14052,EUR,285.24,45.54,239.7
02BD2137-0890-1EEA-A6C2-BB55C1979829,30,02BD2137-0890-1EEA-A6C2-BB55C1979081,74867AD200E41EDBA5D8B06B26EBA052,EUR,1963.5,313.5,1650
02BD2137-0890-1EEA-A6C2-BB55C1979830,40,02BD2137-0890-1EEA-A6C2-BB55C1979081,74867AD200E41EDBA5D8B06B26F6E052,EUR,107.08,17.1,89.98
02BD2137-0890-1EEA-A6C2-BB55C1979831,50,02BD2137-0890-1EEA-A6C2-BB55C1979081,74867AD200E41EDBA5D8B06B26F14052,EUR,190.16,30.36,159.8
02BD2137-0890-1EEA-A6C2-BB55C1979832,60,02BD2137-0890-1EEA-A6C2-BB55C1979081,74867AD200E41EDBA5D8B06B26EBA052,EUR,1963.5,313.5,1650
02BD2137-0890-1EEA-A6C2-BB55C1979833,70,02BD2137-0890-1EEA-A6C2-BB55C1979081,74867AD200E41EDBA5D8B06B26F6E052,EUR,160.61,25.64,134.97
02BD2137-0890-1EEA-A6C2-BB55C1979834,80,02BD2137-0890-1EEA-A6C2-BB55C1979081,74867AD200E41EDBA5D8B06B26F14052,EUR,95.08,15.18,79.9
02BD2137-0890-1EEA-A6C2-BB55C1979835,10,02BD2137-0890-1EEA-A6C2-BB55C1979082,74867AD200E41EDBA5D8B06B26F92052,USD,3303.44,527.44,2776
02BD2137-0890-1EEA-A6C2-BB55C1979836,20,02BD2137-0890-1EEA-A6C2-BB55C1979082,74867AD200E41EDBA5D8B06B26F38052,USD,54.74,8.74,46
02BD2137-0890-1EEA-A6C2-BB55C1979837,30,02BD2137-0890-1EEA-A6C2-BB55C1979082,74867AD200E41EDBA5D8B06B26EDE052,USD,235.62,37.62,198
02BD2137-0890-1EEA-A6C2-BB55C1979838,40,02BD2137-0890-1EEA-A6C2-BB55C1979082,74867AD200E41EDBA5D8B06B26F92052,USD,4955.16,791.16,4164
02BD2137-0890-1EEA-A6C2-BB55C1979839,50,02BD2137-0890-1EEA-A6C2-BB55C1979082,74867AD200E41EDBA5D8B06B26F38052,USD,27.37,4.37,23
02BD2137-0890-1EEA-A6C2-BB55C1979840,60,02BD2137-0890-1EEA-A6C2-BB55C1979082,74867AD200E41EDBA5D8B06B26EDE052,USD,235.62,37.62,198
02BD2137-0890-1EEA-A6C2-BB55C1979841,10,02BD2137-0890-1EEA-A6C2-BB55C1979083,74867AD200E41EDBA5D8B06B26F42052,EUR,3472.42,554.42,2918
02BD2137-0890-1EEA-A6C2-BB55C1979842,20,02BD2137-0890-1EEA-A6C2-BB55C1979083,74867AD200E41EDBA5D8B06B26F9C052,EUR,1544.62,246.62,1298
02BD2137-0890-1EEA-A6C2-BB55C1979843,30,02BD2137-0890-1EEA-A6C2-BB55C1979083,74867AD200E41EDBA5D8B06B26EE8052,EUR,16.66,2.66,14
02BD2137-0890-1EEA-A6C2-BB55C1979844,10,02BD2137-0890-1EEA-A6C2-BB55C1979084,74867AD200E41EDBA5D8B06B26EEE052,CAD,38.08,6.08,32
02BD2137-0890-1EEA-A6C2-BB55C1979845,20,02BD2137-0890-1EEA-A6C2-BB55C1979084,74867AD200E41EDBA5D8B06B26F48052,CAD,1306.62,208.62,1098
02BD2137-0890-1EEA-A6C2-BB55C1979846,30,02BD2137-0890-1EEA-A6C2-BB55C1979084,74867AD200E41EDBA5D8B06B26FA2052,CAD,963.9,153.9,810
02BD2137-0890-1EEA-A6C2-BB55C1979847,40,02BD2137-0890-1EEA-A6C2-BB55C1979084,74867AD200E41EDBA5D8B06B26EEE052,CAD,38.08,6.08,32
02BD2137-0890-1EEA-A6C2-BB55C1979848,50,02BD2137-0890-1EEA-A6C2-BB55C1979084,74867AD200E41EDBA5D8B06B26F48052,CAD,1306.62,208.62,1098
02BD2137-0890-1EEA-A6C2-BB55C1979849,60,02BD2137-0890-1EEA-A6C2-BB55C1979084,74867AD200E41EDBA5D8B06B26FA2052,CAD,321.3,51.3,270
02BD2137-0890-1EEA-A6C2-BB55C1979850,70,02BD2137-0890-1EEA-A6C2-BB55C1979084,74867AD200E41EDBA5D8B06B26EEE052,CAD,57.12,9.12,48
02BD2137-0890-1EEA-A6C2-BB55C1979851,10,02BD2137-0890-1EEA-A6C2-BB55C1979085,74867AD200E41EDBA5D8B06B26F6E052,EUR,53.54,8.55,44.99
02BD2137-0890-1EEA-A6C2-BB55C1979852,20,02BD2137-0890-1EEA-A6C2-BB55C1979085,74867AD200E41EDBA5D8B06B26F14052,EUR,285.24,45.54,239.7
02BD2137-0890-1EEA-A6C2-BB55C1979853,30,02BD2137-0890-1EEA-A6C2-BB55C1979085,74867AD200E41EDBA5D8B06B26EBA052,EUR,5890.5,940.5,4950
02BD2137-0890-1EEA-A6C2-BB55C1979854,40,02BD2137-0890-1EEA-A6C2-BB55C1979085,74867AD200E41EDBA5D8B06B26F6E052,EUR,53.54,8.55,44.99
02BD2137-0890-1EEA-A6C2-BB55C1979855,10,02BD2137-0890-1EEA-A6C2-BB55C1979086,74867AD200E41EDBA5D8B06B26F62052,CNY,2115.82,337.82,1778
02BD2137-0890-1EEA-A6C2-BB55C1979856,20,02BD2137-0890-1EEA-A6C2-BB55C1979086,74867AD200E41EDBA5D8B06B26F08052,CNY,449.82,71.82,378
02BD2137-0890-1EEA-A6C2-BB55C1979857,30,02BD2137-0890-1EEA-A6C2-BB55C1979086,74867AD200E41EDBA5D8B06B26F62052,CNY,2115.82,337.82,1778
02BD2137-0890-1EEA-A6C2-BB55C1979858,40,02BD2137-0890-1EEA-A6C2-BB55C1979086,74867AD200E41EDBA5D8B06B26F08052,CNY,674.73,107.73,567
02BD2137-0890-1EEA-A6C2-BB55C1979859,50,02BD2137-0890-1EEA-A6C2-BB55C1979086,74867AD200E41EDBA5D8B06B26F62052,CNY,2115.82,337.82,1778
02BD2137-0890-1EEA-A6C2-BB55C1979860,60,02BD2137-0890-1EEA-A6C2-BB55C1979086,74867AD200E41EDBA5D8B06B26F08052,CNY,449.82,71.82,378
02BD2137-0890-1EEA-A6C2-BB55C1979861,70,02BD2137-0890-1EEA-A6C2-BB55C1979086,74867AD200E41EDBA5D8B06B26F62052,CNY,1057.91,168.91,889
02BD2137-0890-1EEA-A6C2-BB55C1979862,80,02BD2137-0890-1EEA-A6C2-BB55C1979086,74867AD200E41EDBA5D8B06B26F08052,CNY,449.82,71.82,378
02BD2137-0890-1EEA-A6C2-BB55C1979863,90,02BD2137-0890-1EEA-A6C2-BB55C1979086,74867AD200E41EDBA5D8B06B26F62052,CNY,3173.73,506.73,2667
02BD2137-0890-1EEA-A6C2-BB55C1979864,10,02BD2137-0890-1EEA-A6C2-BB55C1979087,74867AD200E41EDBA5D8B06B26ED8052,ARS,583.1,93.1,490
02BD2137-0890-1EEA-A6C2-BB55C1979865,20,02BD2137-0890-1EEA-A6C2-BB55C1979087,74867AD200E41EDBA5D8B06B26F32052,ARS,124.95,19.95,105
02BD2137-0890-1EEA-A6C2-BB55C1979866,30,02BD2137-0890-1EEA-A6C2-BB55C1979087,74867AD200E41EDBA5D8B06B26F8C052,ARS,1506.54,240.54,1266
02BD2137-0890-1EEA-A6C2-BB55C1979867,40,02BD2137-0890-1EEA-A6C2-BB55C1979087,74867AD200E41EDBA5D8B06B26ED8052,ARS,1166.2,186.2,980
02BD2137-0890-1EEA-A6C2-BB55C1979868,50,02BD2137-0890-1EEA-A6C2-BB55C1979087,74867AD200E41EDBA5D8B06B26F32052,ARS,124.95,19.95,105
02BD2137-0890-1EEA-A6C2-BB55C1979869,60,02BD2137-0890-1EEA-A6C2-BB55C1979087,74867AD200E41EDBA5D8B06B26F8C052,ARS,1506.54,240.54,1266
02BD2137-0890-1EEA-A6C2-BB55C1979870,70,02BD2137-0890-1EEA-A6C2-BB55C1979087,74867AD200E41EDBA5D8B06B26ED8052,ARS,1166.2,186.2,980
02BD2137-0890-1EEA-A6C2-BB55C1979871,10,02BD2137-0890-1EEA-A6C2-BB55C1979088,74867AD200E41EDBA5D8B06B26EDC052,RUB,165.41,26.41,139
02BD2137-0890-1EEA-A6C2-BB55C1979872,20,02BD2137-0890-1EEA-A6C2-BB55C1979088,74867AD200E41EDBA5D8B06B26F90052,RUB,35.7,5.7,30
02BD2137-0890-1EEA-A6C2-BB55C1979873,30,02BD2137-0890-1EEA-A6C2-BB55C1979088,74867AD200E41EDBA5D8B06B26F36052,RUB,1701.7,271.7,1430
02BD2137-0890-1EEA-A6C2-BB55C1979874,40,02BD2137-0890-1EEA-A6C2-BB55C1979088,74867AD200E41EDBA5D8B06B26EDC052,RUB,165.41,26.41,139
02BD2137-0890-1EEA-A6C2-BB55C1979875,50,02BD2137-0890-1EEA-A6C2-BB55C1979088,74867AD200E41EDBA5D8B06B26F90052,RUB,17.85,2.85,15
02BD2137-0890-1EEA-A6C2-BB55C1979876,60,02BD2137-0890-1EEA-A6C2-BB55C1979088,74867AD200E41EDBA5D8B06B26F36052,RUB,5105.1,815.1,4290
02BD2137-0890-1EEA-A6C2-BB55C1979877,10,02BD2137-0890-1EEA-A6C2-BB55C1979089,74867AD200E41EDBA5D8B06B26F9E052,ARS,3484.32,556.32,2928
02BD2137-0890-1EEA-A6C2-BB55C1979878,20,02BD2137-0890-1EEA-A6C2-BB55C1979089,74867AD200E41EDBA5D8B06B26F44052,ARS,2853.62,455.62,2398
02BD2137-0890-1EEA-A6C2-BB55C1979879,30,02BD2137-0890-1EEA-A6C2-BB55C1979089,74867AD200E41EDBA5D8B06B26EEA052,ARS,13.09,2.09,11
02BD2137-0890-1EEA-A6C2-BB55C1979880,40,02BD2137-0890-1EEA-A6C2-BB55C1979089,74867AD200E41EDBA5D8B06B26F9E052,ARS,3484.32,556.32,2928
02BD2137-0890-1EEA-A6C2-BB55C1979881,50,02BD2137-0890-1EEA-A6C2-BB55C1979089,74867AD200E41EDBA5D8B06B26F44052,ARS,2853.62,455.62,2398
02BD2137-0890-1EEA-A6C2-BB55C1979882,60,02BD2137-0890-1EEA-A6C2-BB55C1979089,74867AD200E41EDBA5D8B06B26EEA052,ARS,13.09,2.09,11
02BD2137-0890-1EEA-A6C2-BB55C1979883,70,02BD2137-0890-1EEA-A6C2-BB55C1979089,74867AD200E41EDBA5D8B06B26F9E052,ARS,2322.88,370.88,1952
02BD2137-0890-1EEA-A6C2-BB55C1979884,80,02BD2137-0890-1EEA-A6C2-BB55C1979089,74867AD200E41EDBA5D8B06B26F44052,ARS,4280.43,683.43,3597
02BD2137-0890-1EEA-A6C2-BB55C1979885,90,02BD2137-0890-1EEA-A6C2-BB55C1979089,74867AD200E41EDBA5D8B06B26EEA052,ARS,26.18,4.18,22
02BD2137-0890-1EEA-A6C2-BB55C1979886,10,02BD2137-0890-1EEA-A6C2-BB55C1979090,74867AD200E41EDBA5D8B06B26EE8052,EUR,16.66,2.66,14
02BD2137-0890-1EEA-A6C2-BB55C1979887,20,02BD2137-0890-1EEA-A6C2-BB55C1979090,74867AD200E41EDBA5D8B06B26F42052,EUR,1736.21,277.21,1459
02BD2137-0890-1EEA-A6C2-BB55C1979888,30,02BD2137-0890-1EEA-A6C2-BB55C1979090,74867AD200E41EDBA5D8B06B26F9C052,EUR,1544.62,246.62,1298
02BD2137-0890-1EEA-A6C2-BB55C1979889,10,02BD2137-0890-1EEA-A6C2-BB55C1979091,74867AD200E41EDBA5D8B06B26F20052,ARS,35.58,5.68,29.9
02BD2137-0890-1EEA-A6C2-BB55C1979890,20,02BD2137-0890-1EEA-A6C2-BB55C1979091,74867AD200E41EDBA5D8B06B26F7A052,ARS,1428,228,1200
02BD2137-0890-1EEA-A6C2-BB55C1979891,10,02BD2137-0890-1EEA-A6C2-BB55C1979092,74867AD200E41EDBA5D8B06B26F18052,EUR,274.89,43.89,231
02BD2137-0890-1EEA-A6C2-BB55C1979892,20,02BD2137-0890-1EEA-A6C2-BB55C1979092,74867AD200E41EDBA5D8B06B26EBE052,EUR,7136.43,1139.43,5997
02BD2137-0890-1EEA-A6C2-BB55C1979893,30,02BD2137-0890-1EEA-A6C2-BB55C1979092,74867AD200E41EDBA5D8B06B26F72052,EUR,297.49,47.5,249.99
02BD2137-0890-1EEA-A6C2-BB55C1979894,40,02BD2137-0890-1EEA-A6C2-BB55C1979092,74867AD200E41EDBA5D8B06B26F18052,EUR,183.26,29.26,154
02BD2137-0890-1EEA-A6C2-BB55C1979895,10,02BD2137-0890-1EEA-A6C2-BB55C1979093,74867AD200E41EDBA5D8B06B26FA8052,EUR,1888.53,301.53,1587
02BD2137-0890-1EEA-A6C2-BB55C1979896,20,02BD2137-0890-1EEA-A6C2-BB55C1979093,74867AD200E41EDBA5D8B06B26F4E052,EUR,653.31,104.31,549
02BD2137-0890-1EEA-A6C2-BB55C1979897,30,02BD2137-0890-1EEA-A6C2-BB55C1979093,74867AD200E41EDBA5D8B06B26EF4052,EUR,32.09,5.12,26.97
02BD2137-0890-1EEA-A6C2-BB55C1979898,40,02BD2137-0890-1EEA-A6C2-BB55C1979093,74867AD200E41EDBA5D8B06B26FA8052,EUR,1888.53,301.53,1587
02BD2137-0890-1EEA-A6C2-BB55C1979899,50,02BD2137-0890-1EEA-A6C2-BB55C1979093,74867AD200E41EDBA5D8B06B26F4E052,EUR,653.31,104.31,549
02BD2137-0890-1EEA-A6C2-BB55C1979900,10,02BD2137-0890-1EEA-A6C2-BB55C1979094,74867AD200E41EDBA5D8B06B26EF8052,JPY,33.32,5.32,28
02BD2137-0890-1EEA-A6C2-BB55C1979901,20,02BD2137-0890-1EEA-A6C2-BB55C1979094,74867AD200E41EDBA5D8B06B26F52052,JPY,92.82,14.82,78
02BD2137-0890-1EEA-A6C2-BB55C1979902,30,02BD2137-0890-1EEA-A6C2-BB55C1979094,74867AD200E41EDBA5D8B06B26EF8052,JPY,33.32,5.32,28
02BD2137-0890-1EEA-A6C2-BB55C1979903,40,02BD2137-0890-1EEA-A6C2-BB55C1979094,74867AD200E41EDBA5D8B06B26F52052,JPY,92.82,14.82,78
02BD2137-0890-1EEA-A6C2-BB55C1979904,50,02BD2137-0890-1EEA-A6C2-BB55C1979094,74867AD200E41EDBA5D8B06B26EF8052,JPY,16.66,2.66,14
02BD2137-0890-1EEA-A6C2-BB55C1979905,60,02BD2137-0890-1EEA-A6C2-BB55C1979094,74867AD200E41EDBA5D8B06B26F52052,JPY,46.41,7.41,39
02BD2137-0890-1EEA-A6C2-BB55C1979906,70,02BD2137-0890-1EEA-A6C2-BB55C1979094,74867AD200E41EDBA5D8B06B26EF8052,JPY,33.32,5.32,28
02BD2137-0890-1EEA-A6C2-BB55C1979907,80,02BD2137-0890-1EEA-A6C2-BB55C1979094,74867AD200E41EDBA5D8B06B26F52052,JPY,139.23,22.23,117
02BD2137-0890-1EEA-A6C2-BB55C1979908,90,02BD2137-0890-1EEA-A6C2-BB55C1979094,74867AD200E41EDBA5D8B06B26EF8052,JPY,33.32,5.32,28
02BD2137-0890-1EEA-A6C2-BB55C1979909,10,02BD2137-0890-1EEA-A6C2-BB55C1979095,74867AD200E41EDBA5D8B06B26EE8052,EUR,16.66,2.66,14
02BD2137-0890-1EEA-A6C2-BB55C1979910,20,02BD2137-0890-1EEA-A6C2-BB55C1979095,74867AD200E41EDBA5D8B06B26F42052,EUR,1736.21,277.21,1459
02BD2137-0890-1EEA-A6C2-BB55C1979911,30,02BD2137-0890-1EEA-A6C2-BB55C1979095,74867AD200E41EDBA5D8B06B26F9C052,EUR,1544.62,246.62,1298
02BD2137-0890-1EEA-A6C2-BB55C1979912,10,02BD2137-0890-1EEA-A6C2-BB55C1979096,74867AD200E41EDBA5D8B06B26F64052,DKK,2424.03,387.03,2037
02BD2137-0890-1EEA-A6C2-BB55C1979913,20,02BD2137-0890-1EEA-A6C2-BB55C1979096,74867AD200E41EDBA5D8B06B26F0A052,DKK,5351.43,854.43,4497
02BD2137-0890-1EEA-A6C2-BB55C1979914,10,02BD2137-0890-1EEA-A6C2-BB55C1979097,74867AD200E41EDBA5D8B06B26FA6052,USD,1959.93,312.93,1647
02BD2137-0890-1EEA-A6C2-BB55C1979915,20,02BD2137-0890-1EEA-A6C2-BB55C1979097,74867AD200E41EDBA5D8B06B26F4C052,USD,1959.93,312.93,1647
02BD2137-0890-1EEA-A6C2-BB55C1979916,30,02BD2137-0890-1EEA-A6C2-BB55C1979097,74867AD200E41EDBA5D8B06B26EF2052,USD,8.32,1.33,6.99
02BD2137-0890-1EEA-A6C2-BB55C1979917,40,02BD2137-0890-1EEA-A6C2-BB55C1979097,74867AD200E41EDBA5D8B06B26FA6052,USD,1306.62,208.62,1098
02BD2137-0890-1EEA-A6C2-BB55C1979918,10,02BD2137-0890-1EEA-A6C2-BB55C1979098,74867AD200E41EDBA5D8B06B26F64052,DKK,2424.03,387.03,2037
02BD2137-0890-1EEA-A6C2-BB55C1979919,20,02BD2137-0890-1EEA-A6C2-BB55C1979098,74867AD200E41EDBA5D8B06B26F0A052,DKK,5351.43,854.43,4497
02BD2137-0890-1EEA-A6C2-BB55C1979920,30,02BD2137-0890-1EEA-A6C2-BB55C1979098,74867AD200E41EDBA5D8B06B26F64052,DKK,2424.03,387.03,2037
02BD2137-0890-1EEA-A6C2-BB55C1979921,40,02BD2137-0890-1EEA-A6C2-BB55C1979098,74867AD200E41EDBA5D8B06B26F0A052,DKK,5351.43,854.43,4497
02BD2137-0890-1EEA-A6C2-BB55C1979922,50,02BD2137-0890-1EEA-A6C2-BB55C1979098,74867AD200E41EDBA5D8B06B26F64052,DKK,808.01,129.01,679
02BD2137-0890-1EEA-A6C2-BB55C1979923,60,02BD2137-0890-1EEA-A6C2-BB55C1979098,74867AD200E41EDBA5D8B06B26F0A052,DKK,3567.62,569.62,2998
02BD2137-0890-1EEA-A6C2-BB55C1979924,70,02BD2137-0890-1EEA-A6C2-BB55C1979098,74867AD200E41EDBA5D8B06B26F64052,DKK,808.01,129.01,679
02BD2137-0890-1EEA-A6C2-BB55C1979925,80,02BD2137-0890-1EEA-A6C2-BB55C1979098,74867AD200E41EDBA5D8B06B26F0A052,DKK,3567.62,569.62,2998
02BD2137-0890-1EEA-A6C2-BB55C1979926,10,02BD2137-0890-1EEA-A6C2-BB55C1979099,74867AD200E41EDBA5D8B06B26F22052,USD,10.59,1.69,8.9
02BD2137-0890-1EEA-A6C2-BB55C1979927,20,02BD2137-0890-1EEA-A6C2-BB55C1979099,74867AD200E41EDBA5D8B06B26F7C052,USD,188.02,30.02,158
02BD2137-0890-1EEA-A6C2-BB55C1979928,30,02BD2137-0890-1EEA-A6C2-BB55C1979099,74867AD200E41EDBA5D8B06B26EC8052,USD,1218.56,194.56,1024
02BD2137-0890-1EEA-A6C2-BB55C1979929,40,02BD2137-0890-1EEA-A6C2-BB55C1979099,74867AD200E41EDBA5D8B06B26F22052,USD,21.18,3.38,17.8
02BD2137-0890-1EEA-A6C2-BB55C1979930,50,02BD2137-0890-1EEA-A6C2-BB55C1979099,74867AD200E41EDBA5D8B06B26F7C052,USD,282.03,45.03,237
02BD2137-0890-1EEA-A6C2-BB55C1979931,60,02BD2137-0890-1EEA-A6C2-BB55C1979099,74867AD200E41EDBA5D8B06B26EC8052,USD,1218.56,194.56,1024
02BD2137-0890-1EEA-A6C2-BB55C1979932,70,02BD2137-0890-1EEA-A6C2-BB55C1979099,74867AD200E41EDBA5D8B06B26F22052,USD,21.18,3.38,17.8
02BD2137-0890-1EEA-A6C2-BB55C1979933,80,02BD2137-0890-1EEA-A6C2-BB55C1979099,74867AD200E41EDBA5D8B06B26F7C052,USD,188.02,30.02,158
02BD2137-0890-1EEA-A6C2-BB55C1979934,90,02BD2137-0890-1EEA-A6C2-BB55C1979099,74867AD200E41EDBA5D8B06B26EC8052,USD,1827.84,291.84,1536
